,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,time_of_day,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
2831,TX102831,user_3368,Withdraw Cash,4700.4,Nyeri,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-25 23:19:24
2832,TX102832,user_6789,Pay Bill,1653.53,Mombasa,iOS,Airtel,individual,evening,0,0,0,2024-06-15 19:37:35
2833,TX102833,user_1436,Deposit Cash,8185.16,Nakuru,Feature Phone,Airtel,agent,morning,0,0,0,2024-06-28 03:34:26
2834,TX102834,user_3828,Pay Bill,1166.02,Kisumu,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-24 15:20:39
2835,TX102835,user_2556,Pay Bill,11938.16,Meru,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-14 18:47:43
2836,TX102836,user_8570,Send Money,5101.57,Nyeri,Android,Safaricom,individual,night,0,0,0,2024-06-07 06:21:26
2837,TX102837,user_8480,Lipa na M-Pesa,16362.64,Nyeri,iOS,Telkom Kenya,individual,afternoon,0,0,1,2024-06-06 10:44:02
2838,TX102838,user_1182,Send Money,193.94,Garissa,iOS,Airtel,agent,evening,1,0,0,2024-06-08 06:49:32
2839,TX102839,user_8190,Buy Airtime,1120.89,Meru,iOS,Safaricom,agent,afternoon,0,0,0,2024-06-16 20:50:36
2840,TX102840,user_7687,Pay Bill,4731.82,Nakuru,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-16 06:41:23
2841,TX102841,user_6565,Pay Bill,8939.89,Nyeri,iOS,Safaricom,individual,night,0,0,0,2024-06-08 22:02:36
2842,TX102842,user_8241,Buy Airtime,102.17,Garissa,iOS,Airtel,individual,night,0,0,0,2024-06-17 20:41:59
2843,TX102843,user_8651,Pay Bill,0.03,Mombasa,Feature Phone,Safaricom,individual,afternoon,0,0,1,2024-06-09 17:42:48
2844,TX102844,user_6575,Pay Bill,1036.14,Meru,Android,Safaricom,individual,night,0,0,0,2024-06-14 13:23:03
2845,TX102845,user_2589,Deposit Cash,6705.36,Nairobi,Android,Safaricom,individual,night,0,0,0,2024-06-12 09:37:35
2846,TX102846,user_9851,Pay Bill,5100.81,Meru,Feature Phone,Safaricom,individual,morning,0,0,1,2024-06-11 13:11:37
2847,TX102847,user_1159,Buy Airtime,1455.78,Meru,iOS,Safaricom,individual,morning,0,0,0,2024-06-22 07:38:24
2848,TX102848,user_7555,Send Money,7.05,Eldoret,Android,Airtel,individual,night,0,0,0,2024-06-13 04:08:51
2849,TX102849,user_9244,Pay Bill,2831.57,Meru,Android,Safaricom,individual,night,0,0,1,2024-06-27 14:41:04
2850,TX102850,user_7846,Lipa na M-Pesa,951.13,Machakos,Android,Airtel,individual,afternoon,0,0,0,2024-06-15 07:53:31
2851,TX102851,user_3307,Buy Airtime,4791.09,Thika,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-04 15:32:34
2852,TX102852,user_2228,Withdraw Cash,2069.28,Mombasa,Android,Airtel,individual,night,0,0,0,2024-06-12 13:43:10
2853,TX102853,user_8226,Deposit Cash,3972.76,Nakuru,iOS,Safaricom,individual,night,0,0,0,2024-06-23 15:46:29
2854,TX102854,user_6590,Buy Airtime,6694.21,Nyeri,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-17 17:43:02
2855,TX102855,user_7919,Send Money,2685.74,Thika,Feature Phone,Safaricom,agent,morning,0,0,0,2024-06-17 22:55:21
2856,TX102856,user_6585,Buy Airtime,1432.92,Thika,Android,Telkom Kenya,agent,morning,0,0,0,2024-06-20 22:57:12
2857,TX102857,user_7046,Withdraw Cash,5136.93,Garissa,iOS,Airtel,agent,evening,0,0,0,2024-06-22 23:22:04
2858,TX102858,user_5945,Deposit Cash,1078.49,Nakuru,Feature Phone,Airtel,individual,evening,0,0,1,2024-06-24 15:04:14
2859,TX102859,user_8927,Lipa na M-Pesa,7774.12,Kisumu,Android,Safaricom,individual,afternoon,0,0,0,2024-06-20 12:03:11
2860,TX102860,user_8016,Withdraw Cash,259.37,Kisumu,iOS,Safaricom,individual,evening,0,0,0,2024-06-20 13:12:58
2861,TX102861,user_8758,Buy Airtime,6316.29,Nakuru,iOS,Safaricom,individual,evening,0,0,0,2024-06-12 20:48:06
2862,TX102862,user_6086,Withdraw Cash,336.08,Eldoret,Feature Phone,Telkom Kenya,agent,evening,0,0,0,2024-06-21 17:57:46
2863,TX102863,user_8161,Buy Airtime,202.21,Nakuru,Android,Safaricom,individual,evening,0,0,0,2024-06-08 08:14:10
2864,TX102864,user_2884,Lipa na M-Pesa,1579.86,Nyeri,iOS,Safaricom,individual,night,0,0,0,2024-06-22 19:25:01
2865,TX102865,user_2809,Lipa na M-Pesa,10976.45,Nakuru,Feature Phone,Airtel,individual,night,0,0,1,2024-06-04 00:17:16
2866,TX102866,user_4167,Send Money,14362.43,Eldoret,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-16 05:58:39
2867,TX102867,user_7352,Lipa na M-Pesa,790.07,Eldoret,Feature Phone,Airtel,agent,evening,0,0,0,2024-06-12 04:49:27
2868,TX102868,user_7056,Pay Bill,563.21,Nairobi,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-05 16:31:28
2869,TX102869,user_3437,Withdraw Cash,1523.68,Meru,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-01 00:37:48
2870,TX102870,user_7468,Withdraw Cash,1438.89,Eldoret,iOS,Airtel,individual,afternoon,0,0,0,2024-06-27 04:24:45
2871,TX102871,user_6951,Buy Airtime,4988.98,Eldoret,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-09 22:16:51
2872,TX102872,user_6276,Lipa na M-Pesa,2054.45,Nyeri,Android,Telkom Kenya,individual,evening,0,1,0,2024-06-23 08:35:11
2873,TX102873,user_9859,Send Money,5297.6,Eldoret,Android,Telkom Kenya,agent,night,0,0,0,2024-06-24 21:07:59
2874,TX102874,user_8818,Send Money,4834.06,Garissa,iOS,Safaricom,individual,evening,0,0,0,2024-06-05 15:35:27
2875,TX102875,user_5728,Send Money,3022.2,Nairobi,Feature Phone,Safaricom,individual,evening,0,0,1,2024-06-29 12:38:26
2876,TX102876,user_3624,Deposit Cash,6274.91,Garissa,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-24 22:11:15
2877,TX102877,user_6738,Pay Bill,762.01,Mombasa,iOS,Telkom Kenya,individual,evening,0,1,0,2024-06-17 00:34:36
2878,TX102878,user_5232,Lipa na M-Pesa,617.79,Machakos,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-01 21:33:11
2879,TX102879,user_6793,Send Money,4861.15,Nairobi,Feature Phone,Safaricom,agent,morning,0,0,0,2024-06-24 08:42:26
2880,TX102880,user_5523,Pay Bill,982.69,Meru,Android,Safaricom,individual,morning,0,0,0,2024-06-12 17:45:51
2881,TX102881,user_6571,Withdraw Cash,9.79,Kisumu,Feature Phone,Safaricom,individual,evening,0,0,1,2024-06-11 12:51:57
2882,TX102882,user_3224,Buy Airtime,8504.88,Machakos,iOS,Telkom Kenya,individual,evening,0,0,1,2024-06-10 16:25:00
2883,TX102883,user_9389,Lipa na M-Pesa,3413.7,Meru,Android,Airtel,individual,afternoon,0,1,0,2024-06-16 12:38:26
2884,TX102884,user_7091,Lipa na M-Pesa,2060.36,Machakos,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-27 11:46:03
2885,TX102885,user_9662,Deposit Cash,4527.83,Nakuru,iOS,Telkom Kenya,agent,evening,0,0,0,2024-06-13 09:29:31
2886,TX102886,user_7361,Withdraw Cash,1419.12,Nakuru,Feature Phone,Safaricom,individual,afternoon,0,0,1,2024-06-25 04:52:56
2887,TX102887,user_2948,Lipa na M-Pesa,10751.58,Machakos,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-26 20:36:59
2888,TX102888,user_8094,Deposit Cash,248.81,Meru,Android,Airtel,individual,evening,0,0,0,2024-06-21 16:14:21
2889,TX102889,user_7318,Deposit Cash,3585.01,Nakuru,iOS,Telkom Kenya,agent,afternoon,0,0,0,2024-06-17 20:55:31
2890,TX102890,user_4796,Deposit Cash,5256.59,Nyeri,iOS,Airtel,individual,morning,0,0,0,2024-06-27 14:40:20
2891,TX102891,user_1234,Lipa na M-Pesa,2216.31,Nairobi,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-21 05:52:45
2892,TX102892,user_4607,Lipa na M-Pesa,4922.29,Nakuru,iOS,Airtel,agent,afternoon,0,0,0,2024-06-24 17:53:08
2893,TX102893,user_9043,Lipa na M-Pesa,9156.24,Kisumu,iOS,Airtel,individual,morning,1,0,1,2024-06-10 14:08:00
2894,TX102894,user_1522,Pay Bill,4768.94,Kisumu,iOS,Safaricom,individual,night,0,0,0,2024-06-04 19:25:23
2895,TX102895,user_6904,Deposit Cash,1295.51,Mombasa,iOS,Airtel,individual,afternoon,0,0,0,2024-06-29 10:13:59
2896,TX102896,user_5888,Pay Bill,2888.15,Kisumu,iOS,Safaricom,individual,morning,0,0,0,2024-06-12 16:47:07
2897,TX102897,user_6832,Buy Airtime,8490.73,Garissa,Android,Airtel,individual,night,0,0,0,2024-06-13 21:31:50
2898,TX102898,user_8122,Lipa na M-Pesa,2086.69,Machakos,iOS,Safaricom,individual,night,1,0,0,2024-06-07 22:15:58
2899,TX102899,user_6842,Withdraw Cash,4006.65,Machakos,iOS,Airtel,individual,afternoon,0,0,0,2024-06-09 15:51:11
2900,TX102900,user_2316,Send Money,2192.58,Machakos,Android,Telkom Kenya,agent,evening,0,0,0,2024-06-26 18:00:13
2901,TX102901,user_2124,Buy Airtime,452.77,Nairobi,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-23 09:53:49
2902,TX102902,user_6621,Send Money,211.35,Garissa,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-17 12:53:40
2903,TX102903,user_6423,Send Money,10647.97,Mombasa,Android,Safaricom,individual,evening,0,0,0,2024-06-21 22:57:41
2904,TX102904,user_3587,Lipa na M-Pesa,3318.52,Meru,Android,Airtel,individual,night,0,0,0,2024-06-10 15:04:39
2905,TX102905,user_6672,Withdraw Cash,383.63,Eldoret,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-19 15:10:47
2906,TX102906,user_2378,Send Money,6817.94,Nakuru,iOS,Airtel,individual,night,0,0,0,2024-06-01 12:18:22
2907,TX102907,user_4374,Deposit Cash,2588.58,Nairobi,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-20 20:46:12
2908,TX102908,user_2519,Send Money,5173.39,Eldoret,Android,Airtel,individual,afternoon,0,0,0,2024-06-04 02:36:29
2909,TX102909,user_6777,Buy Airtime,474.39,Eldoret,iOS,Telkom Kenya,agent,evening,0,0,1,2024-06-18 13:43:29
2910,TX102910,user_8935,Withdraw Cash,8309.68,Nyeri,Android,Telkom Kenya,individual,night,0,0,1,2024-06-11 06:08:38
2911,TX102911,user_7093,Withdraw Cash,3125.17,Nyeri,Feature Phone,Telkom Kenya,agent,morning,0,0,0,2024-06-24 09:13:50
2912,TX102912,user_9418,Send Money,4691.42,Meru,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-22 15:02:41
2913,TX102913,user_6355,Withdraw Cash,111.59,Nairobi,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-10 12:40:57
2914,TX102914,user_5968,Buy Airtime,1325.74,Machakos,iOS,Safaricom,individual,night,0,0,1,2024-06-05 06:01:33
2915,TX102915,user_6574,Buy Airtime,1089.26,Eldoret,iOS,Airtel,individual,afternoon,0,0,0,2024-06-29 22:01:38
2916,TX102916,user_5072,Buy Airtime,10456.83,Eldoret,iOS,Airtel,individual,morning,0,0,0,2024-06-05 16:18:14
2917,TX102917,user_3257,Deposit Cash,717.44,Nakuru,Android,Airtel,individual,afternoon,0,1,0,2024-06-07 18:49:35
2918,TX102918,user_9588,Lipa na M-Pesa,4297.16,Mombasa,Feature Phone,Safaricom,individual,night,1,0,0,2024-06-06 09:28:38
2919,TX102919,user_5424,Send Money,152.93,Nairobi,Android,Safaricom,individual,evening,0,0,0,2024-06-02 02:32:29
2920,TX102920,user_4237,Withdraw Cash,770.88,Nakuru,Android,Safaricom,individual,morning,0,1,0,2024-06-05 02:50:37
2921,TX102921,user_4893,Buy Airtime,1446.87,Garissa,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-18 21:58:13
2922,TX102922,user_3005,Send Money,5538.18,Meru,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-17 12:25:00
2923,TX102923,user_3016,Send Money,5461.88,Nyeri,Android,Telkom Kenya,agent,night,0,0,0,2024-06-16 00:59:37
2924,TX102924,user_2772,Lipa na M-Pesa,10672.1,Mombasa,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-17 22:42:51
2925,TX102925,user_9353,Deposit Cash,8701.41,Machakos,Android,Safaricom,individual,night,0,0,0,2024-06-17 19:28:44
2926,TX102926,user_4976,Withdraw Cash,297.6,Garissa,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-22 18:10:13
2927,TX102927,user_2751,Deposit Cash,6199.13,Mombasa,Android,Airtel,individual,night,0,0,0,2024-06-08 12:41:34
2928,TX102928,user_9967,Withdraw Cash,2099.91,Nakuru,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-11 11:41:43
2929,TX102929,user_8430,Buy Airtime,7031.73,Garissa,Android,Airtel,individual,night,0,0,0,2024-06-29 13:59:11
2930,TX102930,user_8170,Buy Airtime,327.34,Kisumu,Feature Phone,Telkom Kenya,agent,afternoon,0,0,0,2024-06-25 09:45:49
2931,TX102931,user_7469,Send Money,6056.06,Mombasa,Android,Safaricom,individual,night,0,1,0,2024-06-18 04:52:55
2932,TX102932,user_4220,Withdraw Cash,608.75,Thika,iOS,Airtel,individual,morning,0,0,0,2024-06-07 19:29:48
2933,TX102933,user_1539,Withdraw Cash,1421.8,Meru,iOS,Airtel,individual,morning,0,0,0,2024-06-27 11:10:30
2934,TX102934,user_2461,Deposit Cash,102.45,Thika,Feature Phone,Airtel,individual,morning,1,0,0,2024-06-15 23:09:36
2935,TX102935,user_6184,Buy Airtime,462.28,Eldoret,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-21 19:42:18
2936,TX102936,user_9547,Pay Bill,2065.34,Nairobi,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-12 20:18:29
2937,TX102937,user_1234,Send Money,5969.63,Nakuru,Feature Phone,Airtel,agent,afternoon,0,0,0,2024-06-06 15:20:05
2938,TX102938,user_2548,Withdraw Cash,5200.16,Nairobi,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-01 11:31:06
2939,TX102939,user_8480,Lipa na M-Pesa,938.94,Machakos,iOS,Safaricom,individual,morning,0,0,1,2024-06-17 17:42:39
2940,TX102940,user_5213,Lipa na M-Pesa,575.78,Mombasa,Android,Airtel,agent,morning,0,0,0,2024-06-10 23:55:30
2941,TX102941,user_2673,Pay Bill,1725.81,Nyeri,Feature Phone,Safaricom,agent,morning,0,0,0,2024-06-20 04:36:46
2942,TX102942,user_7708,Buy Airtime,7517.57,Nyeri,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-14 00:11:44
2943,TX102943,user_8982,Buy Airtime,335.57,Kisumu,Android,Telkom Kenya,individual,night,0,0,0,2024-06-16 03:09:51
2944,TX102944,user_3100,Buy Airtime,2740.09,Thika,Android,Safaricom,individual,morning,0,0,0,2024-06-12 05:34:22
2945,TX102945,user_4748,Deposit Cash,325.5,Nyeri,Feature Phone,Airtel,individual,night,0,0,0,2024-06-19 11:55:07
2946,TX102946,user_4173,Lipa na M-Pesa,2223.48,Garissa,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-01 09:40:07
2947,TX102947,user_2815,Buy Airtime,474.53,Eldoret,Android,Airtel,individual,night,0,0,0,2024-06-02 00:17:19
2948,TX102948,user_4841,Lipa na M-Pesa,293.12,Kisumu,Feature Phone,Safaricom,individual,night,0,0,0,2024-06-16 05:21:26
2949,TX102949,user_9016,Pay Bill,741.2,Mombasa,Android,Telkom Kenya,individual,evening,0,1,0,2024-06-04 21:23:33
2950,TX102950,user_8011,Send Money,1031.5,Meru,Android,Airtel,individual,night,0,0,1,2024-06-14 21:35:21
2951,TX102951,user_5493,Deposit Cash,1131.66,Meru,Feature Phone,Safaricom,individual,night,0,1,0,2024-06-29 06:00:23
2952,TX102952,user_1674,Withdraw Cash,3627.37,Nairobi,Feature Phone,Airtel,individual,night,0,0,0,2024-06-15 03:37:47
2953,TX102953,user_9088,Pay Bill,197.93,Meru,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-22 05:27:16
2954,TX102954,user_9578,Lipa na M-Pesa,294.91,Nairobi,Feature Phone,Safaricom,individual,morning,0,0,1,2024-06-25 04:15:14
2955,TX102955,user_3158,Pay Bill,731.94,Eldoret,Android,Safaricom,individual,evening,0,0,0,2024-06-01 02:24:56
2956,TX102956,user_3661,Withdraw Cash,7196.76,Eldoret,iOS,Airtel,individual,evening,0,0,0,2024-06-05 22:13:43
2957,TX102957,user_3064,Deposit Cash,3466.71,Nyeri,iOS,Airtel,individual,night,0,0,0,2024-06-29 06:03:21
2958,TX102958,user_4253,Send Money,4587.46,Meru,Android,Safaricom,agent,morning,1,0,0,2024-06-02 09:03:39
2959,TX102959,user_5979,Withdraw Cash,1619.14,Nairobi,Android,Telkom Kenya,individual,night,0,0,1,2024-06-24 14:35:34
2960,TX102960,user_8703,Deposit Cash,839.32,Eldoret,Feature Phone,Telkom Kenya,individual,morning,0,0,1,2024-06-14 18:31:37
2961,TX102961,user_9931,Lipa na M-Pesa,135.45,Kisumu,Android,Airtel,individual,evening,0,1,1,2024-06-02 16:01:22
2962,TX102962,user_2401,Withdraw Cash,2346.67,Nyeri,Android,Airtel,individual,afternoon,0,0,0,2024-06-15 05:30:46
2963,TX102963,user_4259,Pay Bill,2988.91,Nakuru,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-17 15:40:37
2964,TX102964,user_4923,Buy Airtime,7955.69,Nyeri,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-16 04:33:27
2965,TX102965,user_5214,Pay Bill,7482.51,Meru,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-03 08:24:00
2966,TX102966,user_4227,Lipa na M-Pesa,1934.93,Thika,Android,Airtel,individual,morning,0,0,0,2024-06-13 23:46:59
2967,TX102967,user_3745,Send Money,1928.2,Nyeri,Android,Airtel,individual,night,0,0,0,2024-06-25 21:14:51
2968,TX102968,user_7091,Withdraw Cash,614.92,Nairobi,iOS,Safaricom,individual,night,0,0,0,2024-06-03 08:01:34
2969,TX102969,user_4866,Send Money,1041.82,Eldoret,Android,Safaricom,individual,morning,0,0,0,2024-06-06 02:40:33
2970,TX102970,user_6818,Lipa na M-Pesa,9097.04,Eldoret,Feature Phone,Safaricom,individual,night,0,0,0,2024-06-15 08:08:06
2971,TX102971,user_3222,Withdraw Cash,532.1,Meru,Android,Safaricom,individual,morning,0,0,0,2024-06-02 07:00:57
2972,TX102972,user_3792,Deposit Cash,12124.43,Meru,Feature Phone,Airtel,individual,evening,0,0,1,2024-06-29 07:59:33
2973,TX102973,user_5063,Deposit Cash,2459.34,Thika,Android,Telkom Kenya,agent,evening,0,0,0,2024-06-14 21:53:06
2974,TX102974,user_2524,Pay Bill,2134.73,Meru,iOS,Telkom Kenya,individual,afternoon,0,1,0,2024-06-16 05:40:45
2975,TX102975,user_9224,Pay Bill,671.77,Nairobi,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-11 12:48:33
2976,TX102976,user_7198,Lipa na M-Pesa,3791.74,Meru,Feature Phone,Telkom Kenya,individual,morning,0,0,1,2024-06-28 22:13:21
2977,TX102977,user_5025,Deposit Cash,2155.65,Nakuru,iOS,Safaricom,individual,evening,0,0,0,2024-06-08 03:33:51
2978,TX102978,user_3566,Withdraw Cash,1620.81,Kisumu,Feature Phone,Airtel,agent,evening,0,0,0,2024-06-03 19:52:19
2979,TX102979,user_3803,Deposit Cash,1075.29,Nairobi,iOS,Safaricom,individual,morning,0,0,0,2024-06-25 16:17:00
2980,TX102980,user_4709,Pay Bill,240.8,Thika,Android,Telkom Kenya,individual,morning,0,0,1,2024-06-16 17:49:46
2981,TX102981,user_7155,Lipa na M-Pesa,2564.0,Kisumu,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-13 17:14:23
2982,TX102982,user_1719,Deposit Cash,1313.51,Eldoret,Android,Telkom Kenya,individual,night,0,0,0,2024-06-29 02:47:18
2983,TX102983,user_7516,Lipa na M-Pesa,4306.89,Nyeri,Feature Phone,Airtel,agent,evening,0,0,0,2024-06-10 05:06:40
2984,TX102984,user_5579,Deposit Cash,4499.69,Mombasa,Feature Phone,Safaricom,agent,morning,0,0,0,2024-06-02 20:05:02
2985,TX102985,user_1972,Send Money,1412.7,Nairobi,iOS,Airtel,individual,morning,0,0,0,2024-06-23 14:13:53
2986,TX102986,user_4718,Deposit Cash,3871.01,Meru,Android,Airtel,individual,night,0,0,0,2024-06-21 00:13:33
2987,TX102987,user_8395,Pay Bill,1047.61,Thika,iOS,Safaricom,agent,night,0,0,0,2024-06-12 08:15:35
2988,TX102988,user_5402,Withdraw Cash,4546.22,Nairobi,Feature Phone,Telkom Kenya,agent,evening,0,0,0,2024-06-18 09:08:35
2989,TX102989,user_5552,Pay Bill,56.73,Nairobi,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-05 00:13:30
2990,TX102990,user_3207,Pay Bill,575.45,Garissa,Android,Telkom Kenya,agent,afternoon,1,1,0,2024-06-22 11:33:15
2991,TX102991,user_5426,Pay Bill,983.67,Mombasa,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-03 23:09:22
2992,TX102992,user_7919,Lipa na M-Pesa,5188.82,Eldoret,Feature Phone,Airtel,individual,evening,1,0,0,2024-06-15 11:48:20
2993,TX102993,user_9835,Buy Airtime,240.39,Eldoret,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-17 14:39:14
2994,TX102994,user_9386,Buy Airtime,729.14,Mombasa,Android,Safaricom,individual,morning,0,0,0,2024-06-12 16:25:17
2995,TX102995,user_9680,Send Money,1554.49,Thika,iOS,Safaricom,individual,morning,0,0,0,2024-06-14 19:42:43
2996,TX102996,user_3204,Pay Bill,32.26,Meru,iOS,Airtel,individual,night,0,0,0,2024-06-21 02:21:02
2997,TX102997,user_6345,Buy Airtime,5025.98,Mombasa,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-17 22:36:53
2998,TX102998,user_4276,Send Money,2874.27,Machakos,Android,Telkom Kenya,individual,evening,1,0,1,2024-06-08 02:24:45
2999,TX102999,user_2102,Lipa na M-Pesa,8082.91,Eldoret,Android,Safaricom,individual,afternoon,0,0,0,2024-06-11 10:35:00
3000,TX103000,user_6243,Pay Bill,110.33,Nairobi,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-27 06:31:21
3001,TX103001,user_7614,Withdraw Cash,1108.16,Garissa,iOS,Airtel,individual,afternoon,0,1,0,2024-06-23 14:33:25
3002,TX103002,user_9707,Lipa na M-Pesa,4598.93,Thika,Android,Telkom Kenya,individual,evening,0,0,1,2024-06-18 02:03:24
3003,TX103003,user_6223,Send Money,3935.36,Thika,iOS,Telkom Kenya,agent,night,0,0,1,2024-06-17 16:37:45
3004,TX103004,user_9584,Lipa na M-Pesa,974.64,Kisumu,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-19 04:39:20
3005,TX103005,user_1630,Withdraw Cash,3169.49,Meru,Feature Phone,Safaricom,individual,night,0,0,0,2024-06-21 20:15:52
3006,TX103006,user_7683,Lipa na M-Pesa,5525.46,Garissa,Android,Airtel,individual,morning,0,0,0,2024-06-27 01:45:40
3007,TX103007,user_1277,Send Money,118.83,Thika,Android,Safaricom,agent,evening,0,0,0,2024-06-02 17:01:47
3008,TX103008,user_1232,Withdraw Cash,4425.86,Meru,Android,Airtel,individual,evening,0,0,0,2024-06-12 15:09:37
3009,TX103009,user_6690,Withdraw Cash,1016.69,Meru,Android,Safaricom,individual,evening,0,0,1,2024-06-29 05:10:27
3010,TX103010,user_8659,Lipa na M-Pesa,10337.8,Nyeri,iOS,Airtel,individual,morning,0,0,0,2024-06-24 11:21:48
3011,TX103011,user_1025,Withdraw Cash,2704.34,Kisumu,Android,Airtel,individual,morning,0,0,0,2024-06-23 16:31:22
3012,TX103012,user_8468,Lipa na M-Pesa,118.85,Kisumu,iOS,Safaricom,agent,morning,0,1,0,2024-06-11 22:16:09
3013,TX103013,user_7410,Pay Bill,1807.96,Eldoret,Feature Phone,Safaricom,individual,evening,0,1,0,2024-06-05 10:16:16
3014,TX103014,user_9652,Withdraw Cash,11867.13,Kisumu,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-07 05:51:43
3015,TX103015,user_4764,Lipa na M-Pesa,4587.51,Eldoret,iOS,Airtel,individual,evening,0,0,0,2024-06-05 00:01:08
3016,TX103016,user_7599,Pay Bill,1250.76,Thika,iOS,Airtel,individual,night,0,0,0,2024-06-18 11:18:09
3017,TX103017,user_6102,Withdraw Cash,2997.03,Nairobi,Android,Airtel,individual,night,0,0,0,2024-06-02 10:18:39
3018,TX103018,user_8006,Pay Bill,3199.16,Mombasa,Android,Airtel,individual,morning,0,1,0,2024-06-05 04:27:58
3019,TX103019,user_4483,Deposit Cash,82.69,Meru,Android,Airtel,individual,morning,0,0,0,2024-06-06 16:10:11
3020,TX103020,user_2994,Withdraw Cash,689.6,Thika,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-17 16:33:09
3021,TX103021,user_9682,Deposit Cash,2808.62,Thika,iOS,Telkom Kenya,agent,night,0,0,0,2024-06-04 03:17:21
